timestamp,city,lat,lon,pm25,pm10,no2,o3,co,aqi_est
2025-08-12T03:00:00,CityA,-1.2921,36.8219,23.19,30.82,23.05,35.51,0.291,19.0
2025-08-12T04:00:00,CityA,-1.2921,36.8219,23.61,28.56,23.45,32.95,0.305,18.9
2025-08-12T05:00:00,CityA,-1.2921,36.8219,20.47,22.49,19.88,27.93,0.403,16.0
2025-08-12T06:00:00,CityA,-1.2921,36.8219,20.27,25.15,24.67,33.69,0.185,16.8
2025-08-12T07:00:00,CityA,-1.2921,36.8219,23.84,26.22,20.89,39.15,0.31,18.4
2025-08-12T08:00:00,CityA,-1.2921,36.8219,31.28,32.92,23.6,34.89,0.296,23.5
2025-08-12T09:00:00,CityA,-1.2921,36.8219,29.38,38.61,34.86,37.04,0.34,24.6
2025-08-12T10:00:00,CityA,-1.2921,36.8219,20.53,26.04,15.23,34.31,0.304,16.1
2025-08-12T11:00:00,CityA,-1.2921,36.8219,31.14,35.45,20.36,33.26,0.277,23.5
2025-08-12T12:00:00,CityA,-1.2921,36.8219,17.22,26.12,16.08,23.36,0.334,14.6
2025-08-12T13:00:00,CityA,-1.2921,36.8219,25.73,29.38,18.26,29.34,0.265,19.6
2025-08-12T14:00:00,CityA,-1.2921,36.8219,14.83,22.47,22.43,32.56,0.237,13.4
2025-08-12T15:00:00,CityA,-1.2921,36.8219,15.19,21.03,16.3,27.55,0.361,12.7
2025-08-12T16:00:00,CityA,-1.2921,36.8219,13.99,19.11,25.82,32.07,0.337,12.8
2025-08-12T17:00:00,CityA,-1.2921,36.8219,19.37,21.81,21.44,25.06,0.289,15.5
2025-08-12T18:00:00,CityA,-1.2921,36.8219,13.26,14.42,13.05,12.26,0.329,10.3
2025-08-12T19:00:00,CityA,-1.2921,36.8219,17.15,20.69,18.67,23.32,0.292,13.9
2025-08-12T20:00:00,CityA,-1.2921,36.8219,10.2,17.94,21.22,24.4,0.342,10.2
2025-08-12T21:00:00,CityA,-1.2921,36.8219,13.63,22.27,19.44,28.79,0.337,12.5
2025-08-12T22:00:00,CityA,-1.2921,36.8219,13.54,20.05,21.31,26.15,0.295,12.2
2025-08-12T23:00:00,CityA,-1.2921,36.8219,19.51,26.95,22.31,28.08,0.225,16.5
2025-08-13T00:00:00,CityA,-1.2921,36.8219,23.71,30.88,29.2,35.38,0.205,19.9
2025-08-13T01:00:00,CityA,-1.2921,36.8219,22.92,33.36,22.49,33.71,0.345,19.3
2025-08-13T02:00:00,CityA,-1.2921,36.8219,20.62,27.06,19.0,33.9,0.341,16.7
2025-08-13T03:00:00,CityA,-1.2921,36.8219,20.14,29.0,18.31,36.96,0.23,16.7
2025-08-13T04:00:00,CityA,-1.2921,36.8219,29.17,38.51,17.94,31.38,0.314,22.8
2025-08-13T05:00:00,CityA,-1.2921,36.8219,33.34,33.99,15.57,35.46,0.259,23.9
2025-08-13T06:00:00,CityA,-1.2921,36.8219,22.15,20.87,22.36,39.69,0.215,16.8
2025-08-13T07:00:00,CityA,-1.2921,36.8219,33.35,43.4,27.0,43.56,0.271,26.6
2025-08-13T08:00:00,CityA,-1.2921,36.8219,26.47,28.96,38.86,35.45,0.306,21.9
2025-08-13T09:00:00,CityA,-1.2921,36.8219,21.33,31.92,37.55,43.81,0.348,19.7
2025-08-13T10:00:00,CityA,-1.2921,36.8219,20.61,28.1,19.97,40.56,0.356,17.0
2025-08-13T11:00:00,CityA,-1.2921,36.8219,19.28,27.13,22.73,18.2,0.34,16.4
2025-08-13T12:00:00,CityA,-1.2921,36.8219,19.08,21.42,16.63,29.32,0.324,14.8
2025-08-13T13:00:00,CityA,-1.2921,36.8219,13.11,18.68,22.31,37.24,0.246,11.9
2025-08-13T14:00:00,CityA,-1.2921,36.8219,16.99,22.77,24.59,24.48,0.36,14.7
2025-08-13T15:00:00,CityA,-1.2921,36.8219,8.01,9.25,21.39,17.29,0.241,7.7
2025-08-13T16:00:00,CityA,-1.2921,36.8219,14.27,21.58,12.42,23.92,0.352,12.0
2025-08-13T17:00:00,CityA,-1.2921,36.8219,15.43,19.33,21.61,21.31,0.37,13.1
2025-08-13T18:00:00,CityA,-1.2921,36.8219,10.68,15.52,20.82,20.11,0.156,10.0
2025-08-13T19:00:00,CityA,-1.2921,36.8219,15.6,23.3,23.11,24.05,0.245,14.0
2025-08-13T20:00:00,CityA,-1.2921,36.8219,18.88,22.16,21.41,23.68,0.251,15.3
2025-08-13T21:00:00,CityA,-1.2921,36.8219,13.24,19.3,19.12,20.14,0.254,11.7
2025-08-13T22:00:00,CityA,-1.2921,36.8219,17.22,26.92,17.9,25.93,0.305,14.9
2025-08-13T23:00:00,CityA,-1.2921,36.8219,14.29,14.0,15.89,29.16,0.304,11.1
2025-08-14T00:00:00,CityA,-1.2921,36.8219,24.75,30.04,19.56,26.98,0.344,19.3
2025-08-14T01:00:00,CityA,-1.2921,36.8219,17.93,19.6,22.27,25.4,0.421,14.5
2025-08-14T02:00:00,CityA,-1.2921,36.8219,24.14,30.18,16.77,32.42,0.279,18.8
2025-08-14T03:00:00,CityA,-1.2921,36.8219,22.06,28.96,18.2,40.74,0.433,17.7
2025-08-14T04:00:00,CityA,-1.2921,36.8219,24.09,29.55,21.52,45.99,0.296,19.1
2025-08-14T05:00:00,CityA,-1.2921,36.8219,21.92,23.12,19.77,35.49,0.401,16.8
2025-08-14T06:00:00,CityA,-1.2921,36.8219,35.09,36.98,17.16,38.37,0.37,25.4
2025-08-14T07:00:00,CityA,-1.2921,36.8219,26.35,29.41,29.76,34.58,0.33,21.1
2025-08-14T08:00:00,CityA,-1.2921,36.8219,22.02,25.49,34.65,33.09,0.228,18.7
2025-08-14T09:00:00,CityA,-1.2921,36.8219,25.25,29.17,32.05,37.24,0.298,20.7
2025-08-14T10:00:00,CityA,-1.2921,36.8219,23.43,26.22,20.33,38.41,0.251,18.1
2025-08-14T11:00:00,CityA,-1.2921,36.8219,22.5,30.62,22.02,38.62,0.272,18.6
2025-08-14T12:00:00,CityA,-1.2921,36.8219,12.08,17.68,21.45,36.84,0.359,11.1
2025-08-14T13:00:00,CityA,-1.2921,36.8219,22.63,29.92,19.23,21.83,0.306,18.2
2025-08-14T14:00:00,CityA,-1.2921,36.8219,23.65,30.62,23.34,23.86,0.287,19.3
2025-08-14T15:00:00,CityA,-1.2921,36.8219,20.12,23.48,17.94,25.83,0.338,15.8
2025-08-14T16:00:00,CityA,-1.2921,36.8219,15.91,17.42,17.06,24.09,0.31,12.6
2025-08-14T17:00:00,CityA,-1.2921,36.8219,17.61,24.18,20.02,23.6,0.298,14.8
2025-08-14T18:00:00,CityA,-1.2921,36.8219,21.98,31.28,15.24,20.72,0.302,17.7
2025-08-14T19:00:00,CityA,-1.2921,36.8219,15.07,25.45,20.9,18.25,0.33,13.9
2025-08-14T20:00:00,CityA,-1.2921,36.8219,18.26,24.17,27.23,24.83,0.285,15.9
2025-08-14T21:00:00,CityA,-1.2921,36.8219,7.92,12.43,25.22,23.89,0.188,8.6
2025-08-14T22:00:00,CityA,-1.2921,36.8219,16.24,24.22,22.18,21.8,0.272,14.4
2025-08-14T23:00:00,CityA,-1.2921,36.8219,17.89,20.9,11.88,31.75,0.363,13.6
2025-08-15T00:00:00,CityA,-1.2921,36.8219,13.64,22.38,19.59,36.13,0.302,12.5
2025-08-15T01:00:00,CityA,-1.2921,36.8219,23.21,29.33,16.84,38.04,0.244,18.2
2025-08-15T02:00:00,CityA,-1.2921,36.8219,21.73,28.3,17.96,37.89,0.369,17.4
2025-08-15T03:00:00,CityA,-1.2921,36.8219,29.83,29.03,20.5,40.8,0.234,21.8
2025-08-15T04:00:00,CityA,-1.2921,36.8219,29.18,36.19,15.15,41.1,0.314,22.1
2025-08-15T05:00:00,CityA,-1.2921,36.8219,29.32,31.42,20.6,29.2,0.186,22.0
2025-08-15T06:00:00,CityA,-1.2921,36.8219,26.94,35.24,21.01,37.68,0.291,21.4
2025-08-15T07:00:00,CityA,-1.2921,36.8219,21.35,25.69,31.69,35.55,0.338,18.1
2025-08-15T08:00:00,CityA,-1.2921,36.8219,26.55,32.5,33.55,34.29,0.333,22.0
2025-08-15T09:00:00,CityA,-1.2921,36.8219,22.84,28.86,27.42,31.1,0.305,19.0
2025-08-15T10:00:00,CityA,-1.2921,36.8219,14.31,18.42,13.57,37.9,0.353,11.6
2025-08-15T11:00:00,CityA,-1.2921,36.8219,18.21,24.5,23.6,36.58,0.311,15.5
2025-08-15T12:00:00,CityA,-1.2921,36.8219,24.91,27.96,20.33,27.66,0.263,19.1
2025-08-15T13:00:00,CityA,-1.2921,36.8219,20.12,26.17,24.65,29.26,0.332,16.9
2025-08-15T14:00:00,CityA,-1.2921,36.8219,22.0,35.07,12.76,22.56,0.374,18.1
2025-08-15T15:00:00,CityA,-1.2921,36.8219,15.94,23.6,20.92,34.87,0.244,14.0
2025-08-15T16:00:00,CityA,-1.2921,36.8219,23.02,33.26,15.94,26.99,0.252,18.6
2025-08-15T17:00:00,CityA,-1.2921,36.8219,16.56,20.79,10.39,24.39,0.307,12.8
2025-08-15T18:00:00,CityA,-1.2921,36.8219,23.63,30.47,29.16,22.54,0.295,19.8
2025-08-15T19:00:00,CityA,-1.2921,36.8219,15.48,19.17,11.17,21.17,0.197,12.1
2025-08-15T20:00:00,CityA,-1.2921,36.8219,19.17,20.45,16.42,19.72,0.29,14.6
2025-08-15T21:00:00,CityA,-1.2921,36.8219,17.74,25.99,17.69,26.74,0.437,15.0
2025-08-15T22:00:00,CityA,-1.2921,36.8219,20.62,25.08,16.88,25.03,0.256,16.2
2025-08-15T23:00:00,CityA,-1.2921,36.8219,21.29,26.6,11.35,27.84,0.354,16.2
2025-08-16T00:00:00,CityA,-1.2921,36.8219,19.24,22.28,14.49,20.71,0.342,14.8
2025-08-16T01:00:00,CityA,-1.2921,36.8219,21.62,28.94,26.13,36.68,0.273,18.2
2025-08-16T02:00:00,CityA,-1.2921,36.8219,24.46,27.62,17.17,35.71,0.258,18.5
2025-08-16T03:00:00,CityA,-1.2921,36.8219,13.73,16.06,18.77,43.26,0.275,11.4
2025-08-16T04:00:00,CityA,-1.2921,36.8219,28.13,32.62,24.91,42.71,0.359,22.0
2025-08-16T05:00:00,CityA,-1.2921,36.8219,17.4,23.02,23.04,39.64,0.332,14.8
2025-08-16T06:00:00,CityA,-1.2921,36.8219,26.53,29.29,13.21,34.77,0.434,19.5
2025-08-16T07:00:00,CityA,-1.2921,36.8219,23.64,22.76,32.93,42.0,0.364,18.9
2025-08-16T08:00:00,CityA,-1.2921,36.8219,27.92,35.46,37.36,33.2,0.253,23.6
2025-08-16T09:00:00,CityA,-1.2921,36.8219,19.3,23.5,35.73,38.3,0.324,17.1
2025-08-16T10:00:00,CityA,-1.2921,36.8219,14.64,17.56,12.66,39.86,0.379,11.5
2025-08-16T11:00:00,CityA,-1.2921,36.8219,26.43,28.47,25.93,30.8,0.239,20.6
2025-08-16T12:00:00,CityA,-1.2921,36.8219,16.41,20.12,20.2,29.19,0.229,13.6
2025-08-16T13:00:00,CityA,-1.2921,36.8219,26.01,30.56,17.14,33.48,0.241,19.8
2025-08-16T14:00:00,CityA,-1.2921,36.8219,10.59,19.41,27.57,23.69,0.298,11.3
2025-08-16T15:00:00,CityA,-1.2921,36.8219,11.97,16.98,18.1,23.83,0.32,10.6
2025-08-16T16:00:00,CityA,-1.2921,36.8219,11.42,15.33,12.78,21.3,0.295,9.5
2025-08-16T17:00:00,CityA,-1.2921,36.8219,17.55,23.27,23.62,14.57,0.226,15.0
2025-08-16T18:00:00,CityA,-1.2921,36.8219,18.88,17.76,20.73,16.1,0.379,14.5
2025-08-16T19:00:00,CityA,-1.2921,36.8219,17.66,22.0,24.91,16.96,0.256,15.0
2025-08-16T20:00:00,CityA,-1.2921,36.8219,10.6,13.0,20.24,25.54,0.348,9.5
2025-08-16T21:00:00,CityA,-1.2921,36.8219,8.58,13.06,15.57,23.32,0.417,8.0
2025-08-16T22:00:00,CityA,-1.2921,36.8219,20.2,27.89,27.84,31.64,0.278,17.5
2025-08-16T23:00:00,CityA,-1.2921,36.8219,13.56,18.47,17.73,20.31,0.312,11.6
2025-08-17T00:00:00,CityA,-1.2921,36.8219,22.57,32.87,18.55,31.4,0.267,18.6
2025-08-17T01:00:00,CityA,-1.2921,36.8219,26.9,31.52,15.31,32.0,0.32,20.2
2025-08-17T02:00:00,CityA,-1.2921,36.8219,25.01,33.15,14.21,29.79,0.332,19.5
2025-08-17T03:00:00,CityA,-1.2921,36.8219,21.15,26.87,10.32,49.24,0.287,16.1
2025-08-17T04:00:00,CityA,-1.2921,36.8219,31.54,35.53,21.66,44.39,0.358,23.9
2025-08-17T05:00:00,CityA,-1.2921,36.8219,25.04,29.64,24.01,49.39,0.31,19.9
2025-08-17T06:00:00,CityA,-1.2921,36.8219,36.02,40.3,23.81,43.51,0.28,27.1
2025-08-17T07:00:00,CityA,-1.2921,36.8219,22.33,30.77,27.87,33.26,0.266,19.1
2025-08-17T08:00:00,CityA,-1.2921,36.8219,22.89,30.46,32.06,40.51,0.321,19.7
2025-08-17T09:00:00,CityA,-1.2921,36.8219,21.8,28.89,34.73,38.58,0.322,19.2
2025-08-17T10:00:00,CityA,-1.2921,36.8219,19.9,25.54,16.72,33.88,0.218,15.9
2025-08-17T11:00:00,CityA,-1.2921,36.8219,14.37,18.79,17.81,32.6,0.293,12.1
2025-08-17T12:00:00,CityA,-1.2921,36.8219,21.39,28.21,18.15,28.9,0.373,17.2
2025-08-17T13:00:00,CityA,-1.2921,36.8219,19.96,24.42,20.33,27.12,0.265,16.1
2025-08-17T14:00:00,CityA,-1.2921,36.8219,13.75,16.46,23.49,22.85,0.292,12.0
2025-08-17T15:00:00,CityA,-1.2921,36.8219,21.2,25.37,22.53,16.64,0.293,17.1
2025-08-17T16:00:00,CityA,-1.2921,36.8219,17.3,22.37,13.39,29.09,0.257,13.7
2025-08-17T17:00:00,CityA,-1.2921,36.8219,18.08,23.11,24.01,33.21,0.235,15.3
2025-08-17T18:00:00,CityA,-1.2921,36.8219,12.99,18.56,15.58,25.91,0.342,11.1
2025-08-17T19:00:00,CityA,-1.2921,36.8219,19.2,24.91,25.48,16.49,0.303,16.3
2025-08-17T20:00:00,CityA,-1.2921,36.8219,13.21,20.88,12.67,22.93,0.317,11.4
2025-08-17T21:00:00,CityA,-1.2921,36.8219,12.96,16.08,20.06,29.12,0.248,11.2
2025-08-17T22:00:00,CityA,-1.2921,36.8219,14.44,22.82,18.91,22.11,0.336,12.9
2025-08-17T23:00:00,CityA,-1.2921,36.8219,17.5,25.58,17.35,27.13,0.347,14.7
2025-08-18T00:00:00,CityA,-1.2921,36.8219,20.1,27.37,19.74,39.91,0.378,16.6
2025-08-18T01:00:00,CityA,-1.2921,36.8219,15.89,22.46,16.73,33.03,0.303,13.4
2025-08-18T02:00:00,CityA,-1.2921,36.8219,18.46,26.63,20.81,32.58,0.278,15.8
2025-08-18T03:00:00,CityA,-1.2921,36.8219,25.47,31.69,19.5,21.49,0.301,20.0
2025-08-18T04:00:00,CityA,-1.2921,36.8219,18.36,22.73,14.38,29.85,0.362,14.4
2025-08-18T05:00:00,CityA,-1.2921,36.8219,24.47,28.28,21.93,35.87,0.405,19.1
2025-08-18T06:00:00,CityA,-1.2921,36.8219,24.87,30.97,23.88,46.01,0.263,20.0
2025-08-18T07:00:00,CityA,-1.2921,36.8219,23.98,32.8,33.24,43.1,0.232,20.8
2025-08-18T08:00:00,CityA,-1.2921,36.8219,33.31,36.02,30.77,36.19,0.256,25.7
2025-08-18T09:00:00,CityA,-1.2921,36.8219,17.71,17.48,30.48,28.03,0.243,14.8
2025-08-18T10:00:00,CityA,-1.2921,36.8219,22.65,19.73,23.12,21.95,0.296,16.9
2025-08-18T11:00:00,CityA,-1.2921,36.8219,22.61,29.22,19.83,42.16,0.311,18.2
2025-08-18T12:00:00,CityA,-1.2921,36.8219,26.5,29.33,20.48,37.74,0.288,20.2
2025-08-18T13:00:00,CityA,-1.2921,36.8219,20.9,28.85,17.03,17.12,0.313,17.0
2025-08-18T14:00:00,CityA,-1.2921,36.8219,23.68,24.63,22.68,29.38,0.186,18.2
2025-08-18T15:00:00,CityA,-1.2921,36.8219,13.02,16.83,19.28,20.63,0.26,11.2
2025-08-18T16:00:00,CityA,-1.2921,36.8219,25.26,29.94,17.22,22.87,0.327,19.3
2025-08-18T17:00:00,CityA,-1.2921,36.8219,16.66,21.05,17.4,18.96,0.27,13.6
2025-08-18T18:00:00,CityA,-1.2921,36.8219,17.93,19.95,21.57,29.06,0.316,14.4
2025-08-18T19:00:00,CityA,-1.2921,36.8219,14.56,15.66,26.31,16.42,0.342,12.5
2025-08-18T20:00:00,CityA,-1.2921,36.8219,20.1,24.39,18.95,13.89,0.317,16.0
2025-08-18T21:00:00,CityA,-1.2921,36.8219,20.8,22.53,19.38,24.53,0.329,16.1
2025-08-18T22:00:00,CityA,-1.2921,36.8219,18.76,18.88,17.88,27.12,0.342,14.3
2025-08-18T23:00:00,CityA,-1.2921,36.8219,16.85,28.42,12.42,25.11,0.296,14.4
2025-08-19T00:00:00,CityA,-1.2921,36.8219,20.23,21.54,21.79,31.86,0.302,15.9
2025-08-19T01:00:00,CityA,-1.2921,36.8219,24.19,27.92,13.53,28.49,0.308,18.1
2025-08-19T02:00:00,CityA,-1.2921,36.8219,24.55,29.67,22.19,31.09,0.301,19.4
2025-08-19T03:00:00,CityA,-1.2921,36.8219,27.63,32.38,15.03,30.85,0.342,20.7
2025-08-19T04:00:00,CityA,-1.2921,36.8219,32.53,41.05,20.93,30.91,0.3,25.2
2025-08-19T05:00:00,CityA,-1.2921,36.8219,33.88,40.73,19.17,40.87,0.237,25.6
2025-08-19T06:00:00,CityA,-1.2921,36.8219,22.76,24.51,21.88,41.57,0.292,17.7
2025-08-19T07:00:00,CityA,-1.2921,36.8219,21.7,26.64,28.05,33.75,0.317,18.1
2025-08-19T08:00:00,CityA,-1.2921,36.8219,21.78,22.08,24.62,28.91,0.312,17.0
2025-08-19T09:00:00,CityA,-1.2921,36.8219,25.52,30.83,32.35,41.62,0.27,21.1
2025-08-19T10:00:00,CityA,-1.2921,36.8219,25.77,26.03,25.51,27.78,0.264,19.8
2025-08-19T11:00:00,CityA,-1.2921,36.8219,19.54,19.96,20.13,33.14,0.291,15.1
2025-08-19T12:00:00,CityA,-1.2921,36.8219,13.53,24.49,22.2,43.17,0.26,13.1
2025-08-19T13:00:00,CityA,-1.2921,36.8219,24.73,32.07,18.84,34.98,0.28,19.6
2025-08-19T14:00:00,CityA,-1.2921,36.8219,16.93,11.52,21.64,19.37,0.272,12.5
2025-08-19T15:00:00,CityA,-1.2921,36.8219,12.57,16.47,21.78,24.4,0.335,11.2
2025-08-19T16:00:00,CityA,-1.2921,36.8219,23.23,27.13,18.09,27.86,0.352,17.9
2025-08-19T17:00:00,CityA,-1.2921,36.8219,20.11,22.25,21.69,22.82,0.353,15.9
2025-08-19T18:00:00,CityA,-1.2921,36.8219,13.37,13.37,22.76,9.21,0.263,11.2
2025-08-19T19:00:00,CityA,-1.2921,36.8219,11.29,13.2,17.0,28.36,0.341,9.5
2025-08-19T20:00:00,CityA,-1.2921,36.8219,15.65,24.05,15.75,17.08,0.343,13.4
2025-08-19T21:00:00,CityA,-1.2921,36.8219,20.6,24.22,15.46,31.64,0.214,15.9
2025-08-19T22:00:00,CityA,-1.2921,36.8219,15.74,21.43,27.21,27.92,0.324,14.2
2025-08-19T23:00:00,CityA,-1.2921,36.8219,17.1,23.8,20.42,19.99,0.34,14.6
2025-08-20T00:00:00,CityA,-1.2921,36.8219,26.09,33.5,20.13,25.22,0.185,20.6
2025-08-20T01:00:00,CityA,-1.2921,36.8219,23.32,31.56,23.98,36.15,0.296,19.3
2025-08-20T02:00:00,CityA,-1.2921,36.8219,29.17,36.95,18.31,37.38,0.273,22.6
2025-08-20T03:00:00,CityA,-1.2921,36.8219,27.47,28.57,15.11,40.95,0.347,20.0
2025-08-20T04:00:00,CityA,-1.2921,36.8219,28.73,34.0,10.43,36.55,0.323,21.1
2025-08-20T05:00:00,CityA,-1.2921,36.8219,23.39,26.25,25.78,37.43,0.323,18.6
2025-08-20T06:00:00,CityA,-1.2921,36.8219,30.11,32.1,20.77,44.6,0.391,22.5
2025-08-20T07:00:00,CityA,-1.2921,36.8219,26.27,30.55,31.08,38.95,0.369,21.3
2025-08-20T08:00:00,CityA,-1.2921,36.8219,20.58,24.74,25.53,31.87,0.319,17.0
2025-08-20T09:00:00,CityA,-1.2921,36.8219,28.82,31.87,33.09,41.21,0.397,23.0
2025-08-20T10:00:00,CityA,-1.2921,36.8219,24.08,27.17,15.99,28.49,0.362,18.2
2025-08-20T11:00:00,CityA,-1.2921,36.8219,14.95,23.61,16.53,28.64,0.292,13.1
2025-08-20T12:00:00,CityA,-1.2921,36.8219,17.72,25.51,27.25,26.71,0.278,15.8
2025-08-20T13:00:00,CityA,-1.2921,36.8219,19.13,25.75,19.39,34.87,0.357,15.8
2025-08-20T14:00:00,CityA,-1.2921,36.8219,12.81,19.37,26.08,23.53,0.285,12.2
2025-08-20T15:00:00,CityA,-1.2921,36.8219,15.06,18.54,13.33,17.7,0.304,12.0
2025-08-20T16:00:00,CityA,-1.2921,36.8219,24.47,27.63,17.43,31.58,0.245,18.6
2025-08-20T17:00:00,CityA,-1.2921,36.8219,8.1,10.61,17.35,13.54,0.294,7.6
2025-08-20T18:00:00,CityA,-1.2921,36.8219,20.98,22.12,20.35,23.98,0.296,16.2
2025-08-20T19:00:00,CityA,-1.2921,36.8219,17.34,22.93,16.75,29.77,0.362,14.2
2025-08-20T20:00:00,CityA,-1.2921,36.8219,22.86,30.9,13.7,27.7,0.333,17.9
2025-08-20T21:00:00,CityA,-1.2921,36.8219,10.02,14.37,21.11,32.66,0.336,9.5
2025-08-20T22:00:00,CityA,-1.2921,36.8219,14.41,24.5,20.18,24.72,0.284,13.3
2025-08-20T23:00:00,CityA,-1.2921,36.8219,11.82,16.5,21.99,26.0,0.321,10.9
2025-08-21T00:00:00,CityA,-1.2921,36.8219,16.91,21.49,21.27,30.95,0.22,14.2
2025-08-21T01:00:00,CityA,-1.2921,36.8219,20.34,30.37,18.03,32.15,0.296,17.0
2025-08-21T02:00:00,CityA,-1.2921,36.8219,31.58,40.45,23.23,29.13,0.318,24.9
2025-08-21T03:00:00,CityA,-1.2921,36.8219,27.61,30.52,16.52,44.18,0.285,20.5
2025-08-21T04:00:00,CityA,-1.2921,36.8219,33.64,41.63,21.63,39.19,0.23,25.9
2025-08-21T05:00:00,CityA,-1.2921,36.8219,27.1,36.35,22.73,38.5,0.386,21.9
2025-08-21T06:00:00,CityA,-1.2921,36.8219,25.31,28.45,20.62,41.83,0.214,19.5
2025-08-21T07:00:00,CityA,-1.2921,36.8219,27.49,34.92,28.92,43.26,0.332,22.5
2025-08-21T08:00:00,CityA,-1.2921,36.8219,36.27,39.02,33.32,31.84,0.219,28.0
2025-08-21T09:00:00,CityA,-1.2921,36.8219,14.59,21.21,30.74,33.26,0.211,13.9
2025-08-21T10:00:00,CityA,-1.2921,36.8219,20.28,25.3,23.17,33.92,0.313,16.7
2025-08-21T11:00:00,CityA,-1.2921,36.8219,20.65,30.9,15.93,28.57,0.275,17.1
2025-08-21T12:00:00,CityA,-1.2921,36.8219,23.95,25.83,20.54,30.82,0.265,18.3
2025-08-21T13:00:00,CityA,-1.2921,36.8219,21.59,23.57,15.53,28.43,0.217,16.3
2025-08-21T14:00:00,CityA,-1.2921,36.8219,8.01,14.61,24.2,23.67,0.267,8.9
2025-08-21T15:00:00,CityA,-1.2921,36.8219,22.73,24.29,14.55,27.88,0.3,16.9
2025-08-21T16:00:00,CityA,-1.2921,36.8219,22.23,20.81,14.4,23.14,0.321,16.0
2025-08-21T17:00:00,CityA,-1.2921,36.8219,20.64,26.17,20.66,20.33,0.38,16.7
2025-08-21T18:00:00,CityA,-1.2921,36.8219,10.72,16.8,16.05,24.67,0.248,9.8
2025-08-21T19:00:00,CityA,-1.2921,36.8219,20.13,25.46,26.98,20.87,0.321,17.0
2025-08-21T20:00:00,CityA,-1.2921,36.8219,13.01,17.14,20.42,15.44,0.229,11.4
2025-08-21T21:00:00,CityA,-1.2921,36.8219,20.7,25.26,17.63,20.66,0.265,16.3
2025-08-21T22:00:00,CityA,-1.2921,36.8219,19.3,25.63,11.63,33.06,0.367,15.1
2025-08-21T23:00:00,CityA,-1.2921,36.8219,8.29,16.55,24.22,27.93,0.235,9.3
2025-08-22T00:00:00,CityA,-1.2921,36.8219,26.31,30.59,22.2,41.1,0.313,20.5
2025-08-22T01:00:00,CityA,-1.2921,36.8219,17.95,21.94,16.84,34.24,0.26,14.3
2025-08-22T02:00:00,CityA,-1.2921,36.8219,21.37,22.52,19.47,34.88,0.166,16.4
2025-08-22T03:00:00,CityA,-1.2921,36.8219,26.07,30.93,16.94,45.8,0.348,19.9
2025-08-22T04:00:00,CityA,-1.2921,36.8219,20.08,27.6,24.98,37.59,0.318,17.1
2025-08-22T05:00:00,CityA,-1.2921,36.8219,27.76,26.5,19.25,36.53,0.372,20.2
2025-08-22T06:00:00,CityA,-1.2921,36.8219,27.9,32.01,19.64,43.12,0.291,21.3
2025-08-22T07:00:00,CityA,-1.2921,36.8219,22.57,26.75,33.76,40.21,0.302,19.1
2025-08-22T08:00:00,CityA,-1.2921,36.8219,26.52,29.84,29.22,33.61,0.285,21.2
2025-08-22T09:00:00,CityA,-1.2921,36.8219,31.5,33.27,27.25,29.39,0.226,24.0
2025-08-22T10:00:00,CityA,-1.2921,36.8219,22.8,25.95,27.05,32.59,0.364,18.4
2025-08-22T11:00:00,CityA,-1.2921,36.8219,27.37,31.74,28.44,33.41,0.376,21.8
2025-08-22T12:00:00,CityA,-1.2921,36.8219,28.22,34.46,23.0,33.12,0.243,22.2
2025-08-22T13:00:00,CityA,-1.2921,36.8219,20.23,28.45,26.1,24.33,0.326,17.5
2025-08-22T14:00:00,CityA,-1.2921,36.8219,19.49,24.14,21.42,27.09,0.327,15.9
2025-08-22T15:00:00,CityA,-1.2921,36.8219,24.91,32.26,21.24,33.67,0.355,20.0
2025-08-22T16:00:00,CityA,-1.2921,36.8219,16.44,17.79,16.05,27.74,0.268,12.8
2025-08-22T17:00:00,CityA,-1.2921,36.8219,11.37,14.09,17.25,26.53,0.292,9.8
2025-08-22T18:00:00,CityA,-1.2921,36.8219,9.37,14.47,20.89,19.6,0.358,9.2
2025-08-22T19:00:00,CityA,-1.2921,36.8219,14.3,22.63,22.39,26.91,0.245,13.2
2025-08-22T20:00:00,CityA,-1.2921,36.8219,17.4,22.24,14.31,28.6,0.259,13.8
2025-08-22T21:00:00,CityA,-1.2921,36.8219,14.65,16.61,22.8,16.71,0.331,12.4
2025-08-22T22:00:00,CityA,-1.2921,36.8219,23.96,30.57,22.85,29.8,0.253,19.4
2025-08-22T23:00:00,CityA,-1.2921,36.8219,27.12,30.74,19.73,26.27,0.325,20.7
2025-08-23T00:00:00,CityA,-1.2921,36.8219,18.55,23.75,15.06,35.82,0.334,14.7
2025-08-23T01:00:00,CityA,-1.2921,36.8219,21.07,24.66,22.58,28.53,0.306,16.9
2025-08-23T02:00:00,CityA,-1.2921,36.8219,29.54,32.11,21.47,35.58,0.295,22.3
2025-08-23T03:00:00,CityA,-1.2921,36.8219,22.25,30.9,17.61,26.6,0.332,18.0
2025-08-23T04:00:00,CityA,-1.2921,36.8219,19.56,26.64,25.34,40.08,0.354,16.8
2025-08-23T05:00:00,CityA,-1.2921,36.8219,36.17,44.07,21.32,45.9,0.388,27.6
2025-08-23T06:00:00,CityA,-1.2921,36.8219,35.08,38.6,14.58,35.23,0.335,25.4
